Run,Ocean.Depth of warm surface ocean layer[1],Ocean.Thickness of intermediate ocean layer[1],Ocean.Depth of cold surface ocean layer[1],Ocean.Reference overturning strength in Sv[1],Ocean.Reference intermediate to warm surface ocean mixing strength[1],Ocean.Reference cold surface to deep ocean mixing strength[1],Ocean.Reference strength of biological carbon pump in low latitude ocean[1],Ocean.Reference strength of biological carbon pump in high latitude ocean[1],Ocean.High latitude carbon pump transfer efficiency[1],Forest.Young mature forest biomass ratio[1],Crop.normal harvest index for food crops[1],Crop.sensitivity of effect of crop yield on harvest index[1],Crop.crop yield 1980 reference[1],Crop.harvest index for feed crops[1],Crop.sensitivity of effect of crop residue production on field fraction[1],soil carbon decay.cropland litter input share slow soil carbon[1],soil carbon decay.grassland litter input share slow soil carbon[1],soil carbon decay.mature forest litter input share slow soil carbon[1],soil carbon decay.young forest litter input share slow soil carbon[1],soil carbon decay.natural decay rate fast soil carbon[1],soil carbon decay.natural decay rate litter carbon[1],soil carbon decay.natural decay rate slow soil carbon[1],soil carbon decay.e0[1],soil carbon decay.temp_response[1],degraded land soil carbon.degraded land productivity reduction factor[1],Land Use.forest recovery time[1],Forest.tree net primary production in 1750[1],Grass.grass net primary production in 1750[1],Forest.forest aboveground biomass 1750[1],Land Use.Initial young forest area[1],Ocean.Atmospheric CO2 Concentration 1750[1]
Run 261,221.73962168216525,951.7442523464584,220.34207587982095,17.558346805258847,70.6191519694959,12.847401320815571,2.0276651834866364,7.016011313929366,0.4456079441849313,0.6859305028363697,0.4495416498307214,0.06789756739846856,5.513096715123396,0.5112608513970204,0.4213877433344698,0.017430705773266986,0.02652936368568671,0.017170578447169765,0.016218232616875643,0.030766435678866347,0.7989452509866197,0.0010401923359998715,299.3562664356667,56.198551997101625,0.06874954056982405,67.58917568409329,0.008239544037913013,0.004475471648870871,579.9700288944855,279.2744817854609,278.9191622314124
Run 262,394.33803443812684,479.0711839364002,128.2637126803552,12.03674541226119,76.43857456876503,14.357360009918086,0.821087643565824,6.114160244150166,0.48320189990701923,0.6458625090291719,0.4310081026224724,0.07193159742124103,6.263678810145081,0.5943649581078878,0.6422524729612379,0.015355618627179221,0.021311244682772804,0.031391252050552015,0.03262089100147129,0.032993600773714285,0.7198595720877446,0.0010226015115799396,291.15636412510884,59.45340757770199,0.08779252720448778,58.699295102160676,0.008975088982961715,0.0035439663315564238,675.2094307447039,287.18721582022556,280.79991827578317
Run 263,382.74569781656123,612.2963351698343,57.036503499639764,17.37318802615808,75.98002243938579,22.45658356586289,1.8853813055165247,9.86866395732526,0.3941299743108573,0.3436536034720888,0.42216019769462115,0.07991627559757898,6.112514264053378,0.7524041486088768,0.5901786343249634,0.024092729556018072,0.010820386890070048,0.028830467343423392,0.010759542755086098,0.03455239795026697,0.614554375309623,0.0011691562407579702,291.13037177487985,58.44499802089841,0.022825303768992708,67.3693723492353,0.0066148904068953854,0.004056422554274727,573.9835179086169,169.59672800716368,276.4934983837721
Run 264,355.7024649520399,922.4661456658563,230.3033715611289,16.207669197480598,53.25315611784215,13.353395035309585,0.3068913144223364,10.30709570211192,0.3376876643141695,0.3596963380781534,0.40469951097828205,0.07525664162603804,6.169804075863875,0.5652447055565609,0.5307118621231669,0.028389669865497222,0.02056241444457239,0.033295418598120095,0.034098927675014865,0.03355617123974968,0.7156225317912259,0.0011919807047429125,296.1226281716775,57.45025097329333,0.09838923797236226,53.95489808690182,0.007438256539825617,0.004304221725538808,543.8251483830732,215.63498603211426,278.8019833435267
Run 265,453.07213649262775,567.6278685161558,452.0961295345635,20.886656544583914,50.15282117935055,16.401396251220653,1.1004014984445605,6.94472067867611,0.1487658443290426,0.5179077561220335,0.4276975172954245,0.07124262671187928,5.549070453146974,0.70782717169025,0.19559045752755638,0.011970422639401873,0.012530649046733688,0.03384337699918439,0.03293060284918401,0.03345307986712756,0.740616322132782,0.0008801308525528807,295.24909728766335,59.32108188201212,0.026254091384778792,68.38672981348012,0.007755712408085305,0.004902699595062034,698.3506243332545,157.79617175977512,279.39478264769855
Run 266,371.7327508838643,570.5741791125522,325.56983000918433,25.63326561114779,65.53280080662566,25.456820713060146,0.8667422350131819,9.776442137573124,0.2409731033449516,0.5192851326338068,0.4183990869332397,0.05409908499829407,6.137645456655694,0.7120483144522072,0.3522386083726896,0.028697194751054825,0.01939558828620351,0.024714477332142278,0.023456598981437295,0.027575314464163073,0.7168891764615886,0.0011004114880097584,298.9370483487191,59.72938298016161,0.06999720860303049,65.29748655481022,0.005819722886729041,0.004545313249134392,632.8921397773167,226.2102405321356,279.71011725761133
Run 267,471.7628435228877,548.4643705135579,185.53530621972635,15.601397883533505,57.30050920340006,13.979394001098308,1.120473712480414,7.900981987073675,0.2179717933780582,0.5688865252049367,0.4289494414760986,0.057008106208222706,5.706940105207248,0.553286194621049,0.25762121544896655,0.019566669320690722,0.02394225066114058,0.03228865702845143,0.017757612191428615,0.026234160236628883,0.6199154819233375,0.0010246706059750964,293.27179981149004,56.75211967122212,0.05532613343890839,52.688435645332575,0.005141380445072643,0.00419817441735521,651.3846681799153,217.93073024960418,276.0328586727624
Run 268,77.30617746181737,856.7037218025808,356.21292066506686,18.95044707807895,65.14199398941739,27.74130332181473,2.9703891087820926,4.02888652771308,0.13607532819709742,0.3945821626824656,0.4451318221110172,0.07425334221050048,5.931008225799731,0.5470575840579217,0.6469654186704228,0.023736605092835355,0.018996763072829097,0.03324227041806538,0.01409049864631809,0.027877104770433158,0.6808601563818522,0.0011549440723341922,299.51641494764283,57.8568557090838,0.07066565639581351,50.612933730388946,0.006041916200483602,0.004082211959857234,623.4965845741658,296.2468684681375,274.4284891320515
Run 269,127.67643904571337,506.31841102068233,161.93477063728403,15.151214902437095,66.7851439374474,24.71804789236773,2.9366174476118845,4.130820846838609,0.15876211747242208,0.5458714830271347,0.40511465739272917,0.05509818094341122,5.9598381591287515,0.5500256712164137,0.1879068609680106,0.0244111794725176,0.020838904913227214,0.03138427215028723,0.016825349047832592,0.03199756120598718,0.6852835315996277,0.0009449069782937247,290.5306898961546,58.604653584388515,0.0422798148606506,61.981214912232744,0.009189133291651958,0.004942736385425315,601.8690030852084,263.266435258119,276.6294547447972
Run 270,122.16958817500807,846.3001535984389,173.66538116774223,18.51608561127181,85.9144065866519,19.96632018310075,2.3864274353424553,4.823019605368398,0.4075375064439357,0.535137941105158,0.42516183395338164,0.07209127984137607,5.6528662029401575,0.5903171672830617,0.5500242039658707,0.015960778067556698,0.028268665553666465,0.025229840108556376,0.028235595604871218,0.02569282732962774,0.6560959363534885,0.001109504523689176,290.4357984542052,59.2359256426745,0.08903369818782832,69.43064167245433,0.0066293136602534,0.0042782621782183955,655.5188457548373,291.2584407582847,277.26505077459456
Run 271,184.86528412988076,644.167526919158,475.10680110005984,29.037307148806043,87.16340254285294,22.38620979182913,1.4620172508241183,4.984579184318781,0.38363449045553244,0.5406640689466893,0.4376819432716996,0.06740146371494893,6.113661128674415,0.547590208464735,0.12433052335586381,0.01810574426795932,0.015637816069821515,0.03068379012879259,0.03213155790341047,0.03163440725748984,0.6737462309376543,0.0008567313336061375,295.4484643358513,55.464396517697054,0.09431259097139606,62.05870424340641,0.007006644303358493,0.004504885990032852,583.144555806103,129.3758018508657,282.8768641795118
Run 272,425.1307054484394,447.56714466833495,187.34726285356103,22.23687857147279,61.828916591291666,26.860151614669295,2.8188051780980867,5.507322522302054,0.20970879476325865,0.602324922183266,0.40372663390932123,0.06614823711439266,5.85237296414018,0.5206868988744641,0.3443857050410323,0.026423820330057295,0.01615828078640555,0.016830990451238644,0.01008396059965814,0.03123967632022339,0.6002723976977893,0.0009253455368139264,290.7651594590931,55.266380534284586,0.07296563971912264,63.48812672251996,0.009258195487859368,0.00401895347367789,512.135728012495,154.39261063020155,276.6474136480458
Run 273,417.67286481981654,390.20473128658756,190.47075248647576,12.464157424767446,83.58285992035073,14.330228594306945,1.7523891483591911,6.8897098615020065,0.1257216127258779,0.3374942329719549,0.4428983653704734,0.07077205696997474,6.0699491229749745,0.7512214809146909,0.600883225697328,0.015991097182902748,0.011221660641038834,0.029768402260410935,0.029412840451530413,0.03368914391260887,0.793344158421629,0.001146575344879277,290.0613534864231,59.41661061284019,0.03586503792818065,63.49538045875856,0.009166824862729198,0.0035481440047163233,589.9034915948033,104.81147120312951,277.875750463352
Run 274,388.6256032157253,506.47806307829495,194.19219209543763,12.13516227290584,85.7423115949768,22.290593975800636,1.4672910814689633,8.168042646841531,0.46912716719644265,0.4030076469260877,0.426609482729636,0.09023027493444556,6.073798350696761,0.7995904308397572,0.17612709898024112,0.02903330584127954,0.01799289945943957,0.032722228631370726,0.02279614727351219,0.031136373708936765,0.6198524514487139,0.001070790151261756,296.2707238611092,55.37652971421995,0.0967743695393006,53.4290053094125,0.0077208667816029706,0.0042769226415963185,564.6833882692271,171.6754240221637,278.538599970447
Run 275,495.0814262594552,471.25409362753965,78.80310749440407,19.28361691005231,64.68980938069362,29.367471918092004,1.418508515305519,4.723043102315819,0.2519778714758083,0.34934234976226297,0.41404978819917976,0.09181612422233844,6.15163538695506,0.7703141111837382,0.35625303661359653,0.016341657600778676,0.028044069607186424,0.03461032322029573,0.014470354574496802,0.027871412421928945,0.7279199828667864,0.00106473871983334,293.98305910816845,58.090976761621974,0.0809572520642006,64.86337937787619,0.005213725970662596,0.003849094788233894,535.143036415213,146.62272159579672,279.1961022277045
Run 276,328.2451024732335,372.3997930982564,231.7682778259576,15.651985185992189,64.93088605741954,17.475772930314562,1.6969771349349139,7.931097220103385,0.3008453009130285,0.6696253927288502,0.4104071319594446,0.088660451559024,6.182187543836683,0.6139313498013206,0.2783179277240161,0.021047011233522157,0.013488784260216328,0.03063457435110209,0.015270498843704367,0.030081532174942485,0.7580207112277857,0.001001579941881886,294.76071374290046,55.545331076618915,0.038300293078895,57.99145516752933,0.00570771152081488,0.004860741645015788,690.7469505946274,123.58167409848448,279.7127243785582
Run 277,236.79003109458634,870.8293839832533,329.9426092498094,19.0640501994157,74.3935244384138,12.856362799161204,0.5321440969303566,7.493749194254828,0.28078937016872274,0.362572104596027,0.4061930004383451,0.06564807894798791,6.130889125198504,0.5133055907862174,0.15569661088147443,0.021364159583388935,0.016698161271325625,0.021843919203474272,0.01976778757762769,0.02705090099550264,0.7732346428623836,0.0009358829641278262,294.9852973504793,57.489143010896335,0.035300175777327046,51.204269903451504,0.008669938597503086,0.004426257719235446,611.5229478257918,228.39306924610747,276.7555812386063
Run 278,93.49543607431548,852.1980203174674,72.72687367429751,20.18787738909014,76.2349254056885,19.01615155683585,1.3516940006812552,11.013923574338271,0.1819005952467062,0.45871222061876255,0.44785591719370016,0.051529923405290126,6.098101052790989,0.5022352164219824,0.12184457532483717,0.023822581514933834,0.016155683455956332,0.023778951712807136,0.012742596225989921,0.03311468567631651,0.6028581556340323,0.0011961376716362162,291.64691208741834,58.79467526163427,0.05149488248546945,58.674376576978375,0.008627804092379458,0.004235752949977996,663.5075727577523,203.14959245587622,278.53460838542827
Run 279,426.7087116087069,734.950859814983,413.33158422693,20.55352157284157,83.25462535143434,26.033880714415027,1.3621507109951048,4.298042498909619,0.377602039972741,0.41069393781995706,0.41132130912016074,0.08295857031427281,6.1243198881078476,0.5684698963752894,0.19901336084461016,0.02518441368010229,0.022898358287574607,0.028210311146754867,0.023593762052344126,0.034113881234494,0.6118428386632706,0.001099394571258547,292.8208305738545,58.32737299836696,0.05261600116855176,51.94211039460747,0.005960476863056874,0.004844795419970599,631.2927497122342,277.9489251726965,275.796616832086
Run 280,353.9443675793592,505.78858016168056,127.17253654035956,26.318669290503852,53.72845061590306,15.495804985057745,0.683782597850818,10.81075745794994,0.3481465702428689,0.6055750880894917,0.4016506811827197,0.08235303485606166,5.606317728774778,0.597517084776128,0.2699862840195367,0.010900834586230378,0.015421385666764653,0.0300798533802428,0.020654993636033854,0.030859076319250542,0.6552816759180181,0.0010127469006273727,297.7002183092719,58.42729315539009,0.03815494458842645,61.950741453005946,0.005800323382987053,0.004993097041512187,502.5690767109911,229.0926606163172,276.7842614810589
Run 281,301.48577312658284,790.0014654520547,418.2081631205114,28.600275114794563,70.41956530258473,19.666906578995693,0.28971821301757616,6.754289586288204,0.3283127469328543,0.6181875632457787,0.4034218535124491,0.055900918180111614,6.013737561115092,0.619461968352759,0.08790957644538683,0.011655005505668918,0.011682072623302047,0.02048384744944994,0.01328646387979863,0.02828548215959318,0.6879739389695687,0.0009955611387214992,292.515455647009,58.16099965298801,0.05865693529477858,63.28792815609748,0.008453788038557519,0.004424754771083216,513.9822893090288,209.51111751880197,282.74001942183486
Run 282,113.36267102135372,983.8309434607781,99.90342014206632,28.175781632465892,76.94818293123566,25.90443686976749,1.737327628279603,6.269046167639283,0.3579474602332664,0.5418205876589078,0.4406438822147046,0.06054612722561049,6.017059201225103,0.6410713836725501,0.17900792933452533,0.026633773992215795,0.021250004824328806,0.03398264010822317,0.03443187363338601,0.02805391765079994,0.7639410702268113,0.0009951145584425455,297.9742851792017,55.14869770598669,0.09205738639670706,60.51038469114508,0.006972380172248683,0.004912652523140563,661.3097083509837,216.86600909928904,277.46285174624836
Run 283,167.00864552332501,462.30486181476005,303.00964947493344,12.939392988407885,51.07134963283628,19.43168706186286,2.5188136873681275,4.1443411356603495,0.17764837995175498,0.6160225314678891,0.4477058947171529,0.05574443768117567,5.664992299064758,0.7072193955984486,0.516198175639633,0.024137174195231297,0.015065765388641123,0.015107629632644165,0.011316290287314165,0.029190786365340213,0.7009031759469428,0.0011074827311756874,292.0632887947976,58.24012665275004,0.04632277598728461,68.91294657442864,0.0076144972541885205,0.0045075999689631555,605.573621188312,201.7311298445871,273.31016984922616
Run 284,351.2692870434873,663.2639668391578,234.45515684038858,20.448322832071575,72.10224335901042,21.423690511981686,2.1532443594660275,5.81406061167958,0.49054514376677283,0.6893130301909821,0.41788518926052537,0.06656344240050063,5.616884551890316,0.7462457670741507,0.6892682304866742,0.013943938177460456,0.02672389275625906,0.02559331343571728,0.03143329367302788,0.02534544632607728,0.6608282465394242,0.0008591396303407425,295.934469029483,56.043626743713354,0.051814951644341016,65.17159716698393,0.0074278180707239285,0.0038601033079200572,654.0911494460295,176.14113274927257,276.1556324636952
Run 285,474.5233318392867,374.3521950386766,102.72751156912297,26.038569362909122,63.78304935877895,11.293377124725705,2.8206920623013425,6.658748775665713,0.3159740097562458,0.4749028979233567,0.4143123602548474,0.06070617431014344,6.090741983145785,0.6550338439738999,0.5319352325671953,0.02329913139920607,0.01250551603015921,0.03126651467451905,0.03089163016712538,0.030530611760951898,0.6183042519427684,0.001094380569488266,295.2572788358276,57.627075399218015,0.06540259935598333,66.38631256103503,0.007097934556777171,0.0037415160262021883,559.8404706392836,116.65383943916015,277.1059620182199
Run 286,205.90217580493896,300.9850345332375,310.4272947985512,26.169402194686665,72.66755119577849,10.584630309764284,0.5517478674200186,4.09873404885577,0.1287596088028561,0.6011921115875608,0.42126988799709075,0.09868975356127477,6.343681713833002,0.5781673606899308,0.15743593007672602,0.02590518132528314,0.012429014685032283,0.023113710902605892,0.016704924894801333,0.02698934646040933,0.7072151188677602,0.0010910251533791664,295.31802571945383,55.40300319089486,0.09959336977111878,50.95253958219797,0.005048707443179225,0.004092887952802666,658.8059146006129,102.63670647203087,277.76171987056387
